# Created by auto-kappa in a format similar to ALAMODE
# Input file   : ./mp-22862/cube/kappa_fd_14x14x14/NaCl.result
# Isotope      : ./mp-22862/cube/kappa_fd_14x14x14/NaCl.self_isotope
# Temperature  : 500 K
# kpoint range : 1 104
# mode   range : 1 6
ik,is,frequency[cm^-1],lifetime[ps],|velocity|[m/s],MFP[nm],multiplicity,kxx,kxy,kxz,kyx,kyy,kyz,kzx,kzy,kzz
2,6,2.5264700e+02,0.0000000e+00,9.9219231e+02,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
3,1,3.9897000e+01,1.0649574e+00,2.6018869e+03,2.7708986e+03,8,2.7481460e-04,4.2392424e-11,4.2392424e-11,4.2392424e-11,2.7481460e-04,4.2392424e-11,4.2392424e-11,4.2392424e-11,2.7481460e-04
3,2,3.9897000e+01,1.1102712e+00,2.6025710e+03,2.8895596e+03,8,2.8665862e-04,4.4948479e-11,4.4948479e-11,4.4948479e-11,2.8665862e-04,4.4948479e-11,4.4948479e-11,4.4948479e-11,2.8665862e-04
3,3,6.4297200e+01,4.6729043e+00,4.2128152e+03,1.9686083e+04,8,3.1557375e-03,1.2419881e-19,0.0000000e+00,1.2419881e-19,3.1557375e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.1557375e-03
3,4,1.7108000e+02,1.0962142e+00,1.9356447e+02,2.1218811e+02,8,1.5360348e-06,1.3559686e-14,1.3559686e-14,1.3559686e-14,1.5360348e-06,1.3559686e-14,1.3559686e-14,1.3559686e-14,1.5360348e-06
3,5,1.7108000e+02,9.8493397e-01,1.9355321e+02,1.9063714e+02,8,1.3799465e-06,1.1050521e-14,1.1050521e-14,1.1050521e-14,1.3799465e-06,1.1050521e-14,1.1050521e-14,1.1050521e-14,1.3799465e-06
3,6,2.4324100e+02,0.0000000e+00,1.4432547e+03,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
4,1,5.8513200e+01,6.2661750e-01,2.4466604e+03,1.5331202e+03,8,1.4280119e-04,5.6107609e-12,5.6107609e-12,5.6107609e-12,1.4280119e-04,5.6107609e-12,5.6107609e-12,5.6107609e-12,1.4280119e-04
4,2,5.8513200e+01,6.0292676e-01,2.4469721e+03,1.4753450e+03,8,1.3743727e-04,5.3986329e-12,5.3986329e-12,5.3986329e-12,1.3743727e-04,5.3986329e-12,5.3986329e-12,5.3986329e-12,1.3743727e-04
4,3,9.4404300e+01,2.0292196e+00,3.9467549e+03,8.0088324e+03,8,1.1988034e-03,5.3756259e-20,0.0000000e+00,5.3756259e-20,1.1988034e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1988034e-03
4,4,1.7100000e+02,8.5044615e-01,2.6392755e+02,2.2445617e+02,8,2.2155380e-06,6.1317796e-12,6.1317796e-12,6.1317796e-12,2.2155380e-06,6.1317796e-12,6.1317796e-12,6.1317796e-12,2.2155380e-06
4,5,1.7100000e+02,8.8908854e-01,2.6363483e+02,2.3439471e+02,8,2.3110723e-06,6.4103941e-12,6.4103941e-12,6.4103941e-12,2.3110723e-06,6.4103941e-12,6.4103941e-12,6.4103941e-12,2.3110723e-06
4,6,2.3305600e+02,0.0000000e+00,1.2337069e+03,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
5,1,7.5854400e+01,6.4198243e-01,2.2527053e+03,1.4461972e+03,8,1.2382718e-04,5.9294376e-13,5.9294376e-13,5.9294376e-13,1.2382718e-04,5.9294376e-13,5.9294376e-13,5.9294376e-13,1.2382718e-04
5,2,7.5854400e+01,5.9255723e-01,2.2528092e+03,1.3349184e+03,8,1.1430447e-04,5.4729398e-13,5.4729398e-13,5.4729398e-13,1.1430447e-04,5.4729398e-13,5.4729398e-13,5.4729398e-13,1.1430447e-04
5,3,1.2222800e+02,2.9763189e+00,3.5891557e+03,1.0682472e+04,8,1.4481026e-03,-7.8519247e-20,0.0000000e+00,-7.8519247e-20,1.4481026e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4481026e-03
5,4,1.6685600e+02,7.2262367e-01,8.5718523e+02,6.1942234e+02,8,1.9876601e-05,1.5075386e-11,1.5075386e-11,1.5075386e-11,1.9876601e-05,1.5075386e-11,1.5075386e-11,1.5075386e-11,1.9876601e-05
5,5,1.6685600e+02,8.7075861e-01,8.5668813e+02,7.4596857e+02,8,2.3923452e-05,1.8165779e-11,1.8165779e-11,1.8165779e-11,2.3923452e-05,1.8165779e-11,1.8165779e-11,1.8165779e-11,2.3923452e-05
5,6,2.2566100e+02,0.0000000e+00,7.8481041e+02,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
6,1,9.1511800e+01,8.2627354e-01,1.9772919e+03,1.6337840e+03,8,1.2256458e-04,6.0190039e-13,6.0190039e-13,6.0190039e-13,1.2256458e-04,6.0190039e-13,6.0190039e-13,6.0190039e-13,1.2256458e-04
6,2,9.1511800e+01,7.8153909e-01,1.9772053e+03,1.5452632e+03,8,1.1591878e-04,5.6931351e-13,5.6931351e-13,5.6931351e-13,1.1591878e-04,5.6931351e-13,5.6931351e-13,5.6931351e-13,1.1591878e-04
6,3,1.4686400e+02,1.7847864e+00,3.0542811e+03,5.4512393e+03,8,6.2597624e-04,-2.3435339e-20,0.0000000e+00,-2.3435339e-20,6.2597624e-04,0.0000000e+00,0.0000000e+00,0.0000000e+00,6.2597624e-04
6,4,1.5882100e+02,7.3208649e-01,1.2700888e+03,9.2981484e+02,8,4.4288647e-05,1.9056169e-11,1.9056169e-11,1.9056169e-11,4.4288647e-05,1.9056169e-11,1.9056169e-11,1.9056169e-11,4.4288647e-05
6,5,1.5882100e+02,6.7888162e-01,1.2695337e+03,8.6186308e+02,8,4.1034047e-05,1.7634530e-11,1.7634530e-11,1.7634530e-11,4.1034047e-05,1.7634530e-11,1.7634530e-11,1.7634530e-11,4.1034047e-05
6,6,2.2079700e+02,0.0000000e+00,5.9827287e+02,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
7,1,1.0436700e+02,1.1491043e+00,1.4307737e+03,1.6441082e+03,8,8.9093766e-05,1.8803999e-11,1.8803999e-11,1.8803999e-11,8.9093766e-05,1.8803999e-11,1.8803999e-11,1.8803999e-11,8.9093766e-05
7,2,1.0436700e+02,1.1056533e+00,1.4303355e+03,1.5814552e+03,8,8.5672370e-05,1.8092966e-11,1.8092966e-11,1.8092966e-11,8.5672370e-05,1.8092966e-11,1.8092966e-11,1.8092966e-11,8.5672370e-05
7,3,1.4937200e+02,7.4456221e-01,1.1718424e+03,8.7250957e+02,8,3.8421211e-05,4.1181422e-12,4.1181422e-12,4.1181422e-12,3.8421211e-05,4.1181422e-12,4.1181422e-12,4.1181422e-12,3.8421211e-05
7,4,1.4937200e+02,7.5201463e-01,1.1715861e+03,8.8104985e+02,8,3.8788798e-05,4.1593612e-12,4.1593612e-12,4.1593612e-12,3.8788798e-05,4.1593612e-12,4.1593612e-12,4.1593612e-12,3.8788798e-05
7,5,1.6610500e+02,6.8444569e-01,2.0465739e+03,1.4007687e+03,8,1.0733688e-04,-4.4750254e-21,0.0000000e+00,-4.4750254e-21,1.0733688e-04,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.0733688e-04
7,6,2.1630700e+02,0.0000000e+00,5.9993910e+02,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
8,1,1.1032100e+02,1.3124868e+00,3.9101932e-09,5.1320768e-09,4,8.1797239e-28,5.9488927e-28,8.9233350e-28,5.9488927e-28,6.6925121e-28,7.4361157e-28,8.9233350e-28,7.4361157e-28,1.0410556e-27
8,2,1.1032100e+02,1.1498228e+00,2.7648074e-09,3.1790385e-09,4,3.2572570e-28,1.6286298e-28,2.9315321e-28,1.6286298e-28,4.5601684e-28,2.9315327e-28,2.9315321e-28,2.9315327e-28,3.2572570e-28
8,3,1.4430400e+02,5.5480073e-01,2.3490563e-09,1.3032582e-09,4,2.1872571e-28,9.3739469e-29,0.0000000e+00,9.3739469e-29,1.5623235e-28,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
8,4,1.4430400e+02,5.1366667e-01,4.8592970e-09,2.4960589e-09,4,2.6036850e-28,7.2324483e-29,2.7483365e-28,7.2324483e-29,4.9180704e-28,5.0627237e-28,2.7483365e-28,5.0627237e-28,1.0704047e-27
8,5,1.7433600e+02,4.7836538e-01,2.2027469e-09,1.0537179e-09,4,1.3382501e-28,0.0000000e+00,1.0706004e-28,0.0000000e+00,1.3382485e-29,-4.0147482e-29,1.0706004e-28,-4.0147482e-29,2.5426754e-28
8,6,2.1354900e+02,0.0000000e+00,2.0247123e-09,0.0000000e+00,4,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
9,1,1.8706700e+01,8.7369161e+01,2.1396500e+03,1.8693943e+05,6,1.5259717e-02,-2.9392669e-14,1.7813756e-14,-2.9392669e-14,1.5259717e-02,-4.4592051e-16,1.7813756e-14,-4.4592051e-16,1.5259717e-02
9,2,1.8706700e+01,7.1229655e+01,2.1396500e+03,1.5240653e+05,6,1.2440824e-02,-1.9242184e-14,9.0769612e-15,-1.9242184e-14,1.2440824e-02,7.2642459e-16,9.0769612e-15,7.2642459e-16,1.2440824e-02
9,3,4.2129900e+01,1.8016011e+00,4.8398600e+03,8.7194972e+03,6,1.6084224e-03,3.0297041e-15,2.9045160e-16,3.0297041e-15,1.6084224e-03,1.2865533e-15,2.9045160e-16,1.2865533e-15,1.6084224e-03
9,4,1.6878700e+02,1.5115680e+00,1.8551700e+02,2.8042156e+02,6,1.9466241e-06,-3.6691236e-17,-5.2417048e-18,-3.6691236e-17,1.9466241e-06,-2.0966421e-17,-5.2417048e-18,-2.0966421e-17,1.9466241e-06
9,5,1.6878700e+02,1.9260431e+00,1.8551700e+02,3.5731375e+02,6,2.4803925e-06,-2.0036861e-17,-6.6789981e-18,-2.0036861e-17,2.4803925e-06,-2.6715471e-17,-6.6789981e-18,-2.6715471e-17,2.4803925e-06
9,6,2.5229200e+02,0.0000000e+00,9.7431200e+02,0.0000000e+00,6,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
10,1,3.2550100e+01,3.5815566e+00,2.2530893e+03,8.0695666e+03,24,6.9329621e-04,2.9810788e-21,0.0000000e+00,2.9810788e-21,6.9329621e-04,1.7886473e-20,0.0000000e+00,1.7886473e-20,6.9329621e-04
10,2,3.5606200e+01,2.5944634e+00,2.7856654e+03,7.2273069e+03,24,7.6759699e-04,-8.6366786e-21,8.6366786e-21,-8.6366786e-21,7.6759699e-04,-8.6366786e-21,8.6366786e-21,-8.6366786e-21,7.6759699e-04
10,3,6.5514900e+01,7.9577736e-01,4.4422083e+03,3.5350088e+03,24,5.9746332e-04,3.9653002e-21,5.2870669e-21,3.9653002e-21,5.9746332e-04,2.6435334e-21,5.2870669e-21,2.6435334e-21,5.9746332e-04
10,4,1.7033200e+02,1.3199708e+00,2.7202757e+02,3.5906845e+02,24,3.6535980e-06,3.7030205e-17,3.7030289e-17,3.7030205e-17,3.6535980e-06,3.7030188e-17,3.7030289e-17,3.7030188e-17,3.6535980e-06
10,5,1.7074900e+02,1.2833214e+00,2.9575094e+02,3.7954352e+02,24,4.1983230e-06,6.5480957e-23,-6.5480957e-23,6.5480957e-23,4.1983230e-06,6.5480957e-23,-6.5480957e-23,6.5480957e-23,4.1983230e-06
10,6,2.4469200e+02,0.0000000e+00,1.4988948e+03,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
11,1,4.9089600e+01,1.0632623e+00,2.2401215e+03,2.3818368e+03,24,2.0326811e-04,1.0126722e-15,1.0126563e-15,1.0126722e-15,2.0326811e-04,1.0126687e-15,1.0126563e-15,1.0126687e-15,2.0326811e-04
11,2,5.6363500e+01,8.9226294e-01,2.7930182e+03,2.4921066e+03,24,2.6503076e-04,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.6503076e-04,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.6503076e-04
11,3,9.1038200e+01,1.3858000e+00,3.9183421e+03,5.4300385e+03,24,8.0729209e-04,-2.2954477e-21,1.8363582e-20,-2.2954477e-21,8.0729209e-04,0.0000000e+00,1.8363582e-20,0.0000000e+00,8.0729209e-04
11,4,1.7161300e+02,9.7467455e-01,1.5104788e+02,1.4722252e+02,24,8.3155072e-07,4.8109784e-16,4.8109781e-16,4.8109784e-16,8.3155072e-07,4.8109783e-16,4.8109781e-16,4.8109783e-16,8.3155072e-07
11,5,1.7172800e+02,1.0733364e+00,1.1635173e+02,1.2488455e+02,24,5.4333743e-07,6.8740220e-16,6.8740220e-16,6.8740220e-16,5.4333743e-07,6.8740220e-16,6.8740220e-16,6.8740220e-16,5.4333743e-07
11,6,2.3418400e+02,0.0000000e+00,1.4993957e+03,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
12,1,6.5137500e+01,7.4804292e-01,2.1694501e+03,1.6228418e+03,24,1.3395608e-04,4.9700930e-21,-1.8637849e-21,4.9700930e-21,1.3395608e-04,1.8637849e-21,-1.8637849e-21,1.8637849e-21,1.3395608e-04
12,2,7.6140400e+01,6.4319763e-01,2.6308603e+03,1.6921631e+03,24,1.6920418e-04,-2.6680682e-21,-4.2689092e-21,-2.6680682e-21,1.6920418e-04,-1.0672273e-21,-4.2689092e-21,-1.0672273e-21,1.6920418e-04
12,3,1.1622700e+02,2.0268426e+00,3.4463494e+03,6.9852079e+03,24,9.1012679e-04,-1.0035660e-20,-1.3380880e-20,-1.0035660e-20,9.1012679e-04,2.0071321e-20,-1.3380880e-20,2.0071321e-20,9.1012679e-04
12,4,1.6818500e+02,7.4569008e-01,8.1043971e+02,6.0433685e+02,24,1.8329361e-05,2.0928994e-17,2.0930060e-17,2.0928994e-17,1.8329361e-05,2.0928918e-17,2.0930060e-17,2.0928918e-17,1.8329361e-05
12,5,1.7049300e+02,8.1386674e-01,4.9513205e+02,4.0297151e+02,24,7.4629339e-06,1.8265018e-17,1.8265054e-17,1.8265018e-17,7.4629339e-06,1.8264519e-17,1.8265054e-17,1.8264519e-17,7.4629339e-06
12,6,2.2567400e+02,0.0000000e+00,1.0941831e+03,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
13,1,8.0062700e+01,6.7788665e-01,2.1023762e+03,1.4251727e+03,24,1.1383231e-04,3.3729304e-21,1.6864652e-21,3.3729304e-21,1.1383231e-04,-3.0918529e-21,1.6864652e-21,-3.0918529e-21,1.1383231e-04
13,2,9.3718400e+01,7.5600346e-01,2.3554521e+03,1.7807300e+03,24,1.5909245e-04,7.1638616e-18,7.1691818e-18,7.1638616e-18,1.5909245e-04,7.1704336e-18,7.1691818e-18,7.1704336e-18,1.5909245e-04
13,3,1.3951900e+02,1.8298180e+00,2.9341094e+03,5.3688863e+03,24,5.9312018e-04,-2.4061433e-20,-2.4061433e-20,-2.4061433e-20,5.9312018e-04,2.4061433e-20,-2.4061433e-20,2.4061433e-20,5.9312018e-04
13,4,1.6034400e+02,8.4337620e-01,1.2411880e+03,1.0467884e+03,24,4.8709436e-05,7.9064658e-18,7.9075010e-18,7.9064658e-18,4.8709436e-05,7.9068109e-18,7.9075010e-18,7.9068109e-18,4.8709436e-05
13,5,1.6550800e+02,6.6676185e-01,1.0541524e+03,7.0286859e+02,24,2.7745448e-05,5.4499983e-22,9.5374971e-22,5.4499983e-22,2.7745448e-05,-1.8734369e-21,9.5374971e-22,-1.8734369e-21,2.7745448e-05
13,6,2.2046300e+02,0.0000000e+00,7.7165028e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
14,1,9.3648200e+01,8.4903748e-01,1.9986781e+03,1.6969526e+03,24,1.2864524e-04,0.0000000e+00,-3.5147095e-22,0.0000000e+00,1.2864524e-04,1.7573547e-22,-3.5147095e-22,1.7573547e-22,1.2864524e-04
14,2,1.0710300e+02,9.7836969e-01,1.5719038e+03,1.5379030e+03,24,9.1522475e-05,1.9446194e-16,1.9446082e-16,1.9446194e-16,9.1522475e-05,1.9446204e-16,1.9446082e-16,1.9446204e-16,9.1522475e-05
14,3,1.5006700e+02,8.8691767e-01,8.3168655e+02,7.3763750e+02,24,2.3050063e-05,2.4993121e-17,2.4992576e-17,2.4993121e-17,2.3050063e-05,2.4993849e-17,2.4992576e-17,2.4993849e-17,2.3050063e-05
14,4,1.5743700e+02,6.9580362e-01,1.4267660e+03,9.9274892e+02,24,5.3135488e-05,0.0000000e+00,7.1219779e-23,0.0000000e+00,5.3135488e-05,4.2731868e-22,7.1219779e-23,4.2731868e-22,5.3135488e-05
14,5,1.6026000e+02,6.6655730e-01,2.0561103e+03,1.3705154e+03,24,1.0564647e-04,1.0909468e-21,1.0909468e-21,1.0909468e-21,1.0564647e-04,-1.0909468e-21,1.0909468e-21,-1.0909468e-21,1.0564647e-04
14,6,2.1652800e+02,0.0000000e+00,6.4883103e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
15,1,1.0512000e+02,1.1572472e+00,1.5475873e+03,1.7909411e+03,24,1.0496275e-04,9.5661311e-22,-1.1957664e-22,9.5661311e-22,1.0496275e-04,-1.6142846e-21,-1.1957664e-22,-1.6142846e-21,1.0496275e-04
15,2,1.1088700e+02,1.2075477e+00,4.0111278e+02,4.8436281e+02,24,7.3512863e-06,-1.2466707e-22,6.2333536e-23,-1.2466707e-22,7.3512863e-06,-1.2466707e-22,6.2333536e-23,-1.2466707e-22,7.3512863e-06
15,3,1.4748700e+02,5.6534971e-01,9.9850276e+02,5.6450325e+02,24,2.1189199e-05,9.1812056e-15,9.1812054e-15,9.1812056e-15,2.1189199e-05,9.1812054e-15,9.1812054e-15,9.1812054e-15,2.1189199e-05
15,4,1.4856300e+02,6.0775110e-01,1.2700505e+03,7.7187461e+02,24,3.6844392e-05,9.8402260e-15,9.8402250e-15,9.8402260e-15,3.6844392e-05,9.8402281e-15,9.8402250e-15,9.8402281e-15,3.6844392e-05
15,5,1.7155200e+02,4.6160456e-01,8.5321542e+02,3.9384813e+02,24,1.2565900e-05,-1.8838990e-22,5.8871843e-23,-1.8838990e-22,1.2565900e-05,6.4759027e-23,5.8871843e-23,6.4759027e-23,1.2565900e-05
15,6,2.1323400e+02,0.0000000e+00,3.1713156e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
16,1,1.0311200e+02,1.0765193e+00,1.5859365e+03,1.7072912e+03,24,1.0256927e-04,-1.3352063e-21,-1.7802750e-21,-1.3352063e-21,1.0256927e-04,8.9013752e-22,-1.7802750e-21,8.9013752e-22,1.0256927e-04
16,2,1.1014300e+02,1.2904402e+00,1.4410037e+02,1.8595291e+02,24,1.0140125e-06,-1.6654998e-23,1.6654998e-23,-1.6654998e-23,1.0140125e-06,-1.6654998e-23,1.6654998e-23,-1.6654998e-23,1.0140125e-06
16,3,1.4445100e+02,5.2929945e-01,1.7534006e+02,9.2807400e+01,24,6.1210709e-07,-2.0371255e-23,1.1883232e-23,-2.0371255e-23,6.1210709e-07,-6.7904184e-24,1.1883232e-23,-6.7904184e-24,6.1210709e-07
16,4,1.5393200e+02,7.7270146e-01,1.8101158e+03,1.3986791e+03,24,9.5047983e-05,-4.1553818e-22,-1.5830026e-22,-4.1553818e-22,9.5047983e-05,7.9150130e-23,-1.5830026e-22,7.9150130e-23,9.5047983e-05
16,5,1.6889400e+02,5.2847522e-01,1.4282813e+03,7.5481128e+02,24,4.0339298e-05,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.0339298e-05,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.0339298e-05
16,6,2.1412800e+02,0.0000000e+00,4.9241705e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
17,1,9.0528800e+01,9.3800657e-01,1.9383283e+03,1.8181647e+03,24,1.3372533e-04,8.8963903e-18,8.8994980e-18,8.8963903e-18,1.3372533e-04,8.9018287e-18,8.8994980e-18,8.9018287e-18,1.3372533e-04
17,2,1.0309000e+02,9.7536150e-01,1.8410184e+03,1.7956585e+03,24,1.2522963e-04,-3.2259843e-21,0.0000000e+00,-3.2259843e-21,1.2522963e-04,7.0568406e-21,0.0000000e+00,7.0568406e-21,1.2522963e-04
17,3,1.5064400e+02,8.2330186e-01,1.4869462e+03,1.2242056e+03,24,6.8386003e-05,1.5464858e-15,1.5464844e-15,1.5464858e-15,6.8386003e-05,1.5464870e-15,1.5464844e-15,1.5464870e-15,6.8386003e-05
17,4,1.5327700e+02,1.0940091e+00,2.5539821e+03,2.7940797e+03,24,2.6793856e-04,3.0807862e-15,3.0807862e-15,3.0807862e-15,2.6793856e-04,3.0807880e-15,3.0807862e-15,3.0807880e-15,2.6793856e-04
17,5,1.6301800e+02,6.8732574e-01,1.6969738e+03,1.1663737e+03,24,7.4160271e-05,2.3177972e-18,2.3176742e-18,2.3177972e-18,7.4160271e-05,2.3177093e-18,2.3176742e-18,2.3177093e-18,7.4160271e-05
17,6,2.1800400e+02,0.0000000e+00,6.5549382e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
18,1,7.5999800e+01,8.7734246e-01,2.1202052e+03,1.8601461e+03,24,1.4990027e-04,7.2787708e-22,0.0000000e+00,7.2787708e-22,1.4990027e-04,4.3672625e-21,0.0000000e+00,4.3672625e-21,1.4990027e-04
18,2,8.8974800e+01,7.3042311e-01,2.4567832e+03,1.7944912e+03,24,1.6731881e-04,3.6305615e-21,-2.4203743e-21,3.6305615e-21,1.6731881e-04,-2.4203743e-21,-2.4203743e-21,-2.4203743e-21,1.6731881e-04
18,3,1.3172900e+02,2.1867411e+00,3.2067648e+03,7.0123642e+03,24,8.4790144e-04,-1.4398345e-20,-1.4398345e-20,-1.4398345e-20,8.4790144e-04,1.4398345e-20,-1.4398345e-20,1.4398345e-20,8.4790144e-04
18,4,1.6066100e+02,7.4463747e-01,1.4479285e+03,1.0781818e+03,24,5.8522835e-05,-1.8279479e-21,-9.1397393e-22,-1.8279479e-21,5.8522835e-05,1.5232899e-21,-9.1397393e-22,1.5232899e-21,5.8522835e-05
18,5,1.6959200e+02,7.6649976e-01,1.1560333e+03,8.8609923e+02,24,3.8322900e-05,6.4551009e-21,6.4537303e-21,6.4551009e-21,3.8322900e-05,6.4500627e-21,6.4537303e-21,6.4500627e-21,3.8322900e-05
18,6,2.2221900e+02,0.0000000e+00,7.8602675e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
19,1,5.9970800e+01,1.0820901e+00,2.2783030e+03,2.4653290e+03,24,2.1380436e-04,3.5963754e-21,7.1927507e-21,3.5963754e-21,2.1380436e-04,-3.5963754e-21,7.1927507e-21,-3.5963754e-21,2.1380436e-04
