# Created by auto-kappa in a format similar to ALAMODE
# Input file   : ./mp-22862/cube/kappa_fd_17x17x17/NaCl.result
# Isotope      : ./mp-22862/cube/kappa_fd_17x17x17/NaCl.self_isotope
# Temperature  : 300 K
# kpoint range : 1 165
# mode   range : 1 6
ik,is,frequency[cm^-1],lifetime[ps],|velocity|[m/s],MFP[nm],multiplicity,kxx,kxy,kxz,kyx,kyy,kyz,kzx,kzy,kzz
2,6,2.5384200e+02,0.0000000e+00,8.4442413e+02,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
3,1,3.3069100e+01,2.8323854e+00,2.6487649e+03,7.5023230e+03,8,4.2264344e-04,1.1136477e-10,1.1136477e-10,1.1136477e-10,4.2264344e-04,1.1136477e-10,1.1136477e-10,1.1136477e-10,4.2264344e-04
3,2,3.3069100e+01,2.6979488e+00,2.6496656e+03,7.1486622e+03,8,4.0285689e-04,1.0607895e-10,1.0607895e-10,1.0607895e-10,4.0285689e-04,1.0607895e-10,1.0607895e-10,1.0607895e-10,4.0285689e-04
3,3,5.3247600e+01,1.1715515e+01,4.2848772e+03,5.0199542e+04,8,4.5595740e-03,1.8625504e-14,1.8625678e-14,1.8625504e-14,4.5595740e-03,1.8625678e-14,1.8625678e-14,1.8625678e-14,4.5595740e-03
3,4,1.7046600e+02,2.0327780e+00,2.6986999e+02,5.4858578e+02,8,2.9853019e-06,6.6431639e-13,6.6431639e-13,6.6431639e-13,2.9853019e-06,6.6431639e-13,6.6431639e-13,6.6431639e-13,2.9853019e-06
3,5,1.7046600e+02,2.2358759e+00,2.6995486e+02,6.0358558e+02,8,3.2856335e-06,7.3068925e-13,7.3068925e-13,7.3068925e-13,3.2856335e-06,7.3068925e-13,7.3068925e-13,7.3068925e-13,3.2856335e-06
3,6,2.4691300e+02,0.0000000e+00,1.3659013e+03,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
4,1,4.8799900e+01,1.2922442e+00,2.5326914e+03,3.2728556e+03,8,1.7586228e-04,1.4508683e-11,1.4508683e-11,1.4508683e-11,1.7586228e-04,1.4508683e-11,1.4508683e-11,1.4508683e-11,1.7586228e-04
4,2,4.8799900e+01,1.0569174e+00,2.5331763e+03,2.6773583e+03,8,1.4389162e-04,1.1866550e-11,1.1866550e-11,1.1866550e-11,1.4389162e-04,1.1866550e-11,1.1866550e-11,1.1866550e-11,1.4389162e-04
4,3,7.8708900e+01,4.5652543e+00,4.0983267e+03,1.8709903e+04,8,1.6149992e-03,-6.7161525e-20,0.0000000e+00,-6.7161525e-20,1.6149992e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6149992e-03
4,4,1.7146500e+02,1.6892566e+00,1.5079570e+01,2.5473263e+01,8,7.7412629e-09,1.6420921e-12,1.6420921e-12,1.6420921e-12,7.7412629e-09,1.6420921e-12,1.6420921e-12,1.6420921e-12,7.7412629e-09
4,5,1.7146500e+02,1.6318501e+00,1.4933235e+01,2.4368800e+01,8,7.3337729e-09,1.5824127e-12,1.5824127e-12,1.5824127e-12,7.3337729e-09,1.5824127e-12,1.5824127e-12,1.5824127e-12,7.3337729e-09
4,6,2.3825200e+02,0.0000000e+00,1.4113893e+03,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
5,1,6.3758900e+01,9.9431406e-01,2.3946209e+03,2.3810052e+03,8,1.2057598e-04,2.9159861e-12,2.9159861e-12,2.9159861e-12,1.2057598e-04,2.9159861e-12,2.9159861e-12,2.9159861e-12,1.2057598e-04
5,2,6.3758900e+01,8.4059418e-01,2.3948720e+03,2.0131155e+03,8,1.0195645e-04,2.5811705e-12,2.5811705e-12,2.5811705e-12,1.0195645e-04,2.5811705e-12,2.5811705e-12,2.5811705e-12,1.0195645e-04
5,3,1.0285500e+02,4.2385962e+00,3.8523408e+03,1.6328517e+04,8,1.3137958e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.3137958e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.3137958e-03
5,4,1.7024100e+02,1.3937781e+00,4.3881443e+02,6.1160993e+02,8,5.4126240e-06,8.4472336e-12,8.4472336e-12,8.4472336e-12,5.4126240e-06,8.4472336e-12,8.4472336e-12,8.4472336e-12,5.4126240e-06
5,5,1.7024100e+02,1.6153987e+00,4.3844897e+02,7.0826988e+02,8,6.2628247e-06,9.7904038e-12,9.7904038e-12,9.7904038e-12,6.2628247e-06,9.7904038e-12,9.7904038e-12,9.7904038e-12,6.2628247e-06
5,6,2.3052700e+02,0.0000000e+00,1.0990928e+03,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
6,1,7.7795300e+01,1.0502405e+00,2.2259624e+03,2.3377959e+03,8,1.0963200e-04,3.2525129e-13,3.2525129e-13,3.2525129e-13,1.0963200e-04,3.2525129e-13,3.2525129e-13,3.2525129e-13,1.0963200e-04
6,2,7.7795300e+01,9.3785829e-01,2.2260490e+03,2.0877185e+03,8,9.7908320e-05,2.9044739e-13,2.9044739e-13,2.9044739e-13,9.7908320e-05,2.9044739e-13,2.9044739e-13,2.9044739e-13,9.7908320e-05
6,3,1.2531700e+02,4.8141560e+00,3.5386144e+03,1.7035442e+04,8,1.2468036e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2468036e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.2468036e-03
6,4,1.6608600e+02,1.2260830e+00,9.2091084e+02,1.1291132e+03,8,2.1026075e-05,1.4662571e-11,1.4662571e-11,1.4662571e-11,2.1026075e-05,1.4662571e-11,1.4662571e-11,1.4662571e-11,2.1026075e-05
6,5,1.6608600e+02,9.7468003e-01,9.2039816e+02,8.9709370e+02,8,1.6696164e-05,1.1656074e-11,1.1656074e-11,1.1656074e-11,1.6696164e-05,1.1656074e-11,1.1656074e-11,1.1656074e-11,1.6696164e-05
6,6,2.2499900e+02,0.0000000e+00,7.4345769e+02,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
7,1,9.0650500e+01,1.3616029e+00,1.9976175e+03,2.7199619e+03,8,1.1399622e-04,3.6208767e-13,3.6208767e-13,3.6208767e-13,1.1399622e-04,3.6208767e-13,3.6208767e-13,3.6208767e-13,1.1399622e-04
7,2,9.0650500e+01,1.2640405e+00,1.9975396e+03,2.5249708e+03,8,1.0581983e-04,3.8984646e-13,3.8984646e-13,3.8984646e-13,1.0581983e-04,3.8984646e-13,3.8984646e-13,3.8984646e-13,1.0581983e-04
7,3,1.4553200e+02,3.1680121e+00,3.0944127e+03,9.8031368e+03,8,6.2091032e-04,-2.2646642e-20,0.0000000e+00,-2.2646642e-20,6.2091032e-04,0.0000000e+00,0.0000000e+00,0.0000000e+00,6.2091032e-04
7,4,1.5936800e+02,1.2342304e+00,1.2560774e+03,1.5502889e+03,8,3.9539752e-05,1.7358378e-11,1.7358378e-11,1.7358378e-11,3.9539752e-05,1.7358378e-11,1.7358378e-11,1.7358378e-11,3.9539752e-05
7,5,1.5936800e+02,1.3322712e+00,1.2555231e+03,1.6726973e+03,8,4.2642924e-05,1.8737236e-11,1.8737236e-11,1.8737236e-11,4.2642924e-05,1.8737236e-11,1.8737236e-11,1.8737236e-11,4.2642924e-05
7,6,2.2105700e+02,0.0000000e+00,5.9931643e+02,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
8,1,1.0172600e+02,1.9846029e+00,1.6096191e+03,3.1944548e+03,8,1.0744045e-04,1.0034125e-11,1.0034125e-11,1.0034125e-11,1.0744045e-04,1.0034125e-11,1.0034125e-11,1.0034125e-11,1.0744045e-04
8,2,1.0172600e+02,1.5636160e+00,1.6092918e+03,2.5163143e+03,8,8.4615053e-05,7.9056208e-12,7.9056208e-12,7.9056208e-12,8.4615053e-05,7.9056208e-12,7.9056208e-12,7.9056208e-12,8.4615053e-05
8,3,1.5149400e+02,1.3349316e+00,1.2671962e+03,1.6916201e+03,8,4.3729095e-05,7.0135722e-12,7.0135722e-12,7.0135722e-12,4.3729095e-05,7.0135722e-12,7.0135722e-12,7.0135722e-12,4.3729095e-05
8,4,1.5149400e+02,1.3777152e+00,1.2668584e+03,1.7453700e+03,8,4.5106527e-05,7.2383522e-12,7.2383522e-12,7.2383522e-12,4.5106527e-05,7.2383522e-12,7.2383522e-12,7.2383522e-12,4.5106527e-05
8,5,1.6228100e+02,1.2590802e+00,2.3558662e+03,2.9662244e+03,8,1.4164040e-04,-4.4564322e-21,0.0000000e+00,-4.4564322e-21,1.4164040e-04,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.4164040e-04
8,6,2.1736800e+02,0.0000000e+00,6.1875610e+02,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
9,1,1.0919000e+02,2.0129735e+00,7.2525622e+02,1.4599215e+03,8,2.2057912e-05,5.9463126e-11,5.9463126e-11,5.9463126e-11,2.2057912e-05,5.9463126e-11,5.9463126e-11,5.9463126e-11,2.2057912e-05
9,2,1.0919000e+02,1.9091772e+00,7.2446208e+02,1.3831265e+03,8,2.0874735e-05,5.6479050e-11,5.6479050e-11,5.6479050e-11,2.0874735e-05,5.6479050e-11,5.6479050e-11,5.6479050e-11,2.0874735e-05
9,3,1.4529400e+02,8.4818649e-01,6.3084582e+02,5.3507490e+02,8,6.9100398e-06,1.8752443e-13,1.8752443e-13,1.8752443e-13,6.9100398e-06,1.8752443e-13,1.8752443e-13,1.8752443e-13,6.9100398e-06
9,4,1.4529400e+02,9.4182506e-01,6.3091423e+02,5.9421084e+02,8,7.6745626e-06,2.0477086e-13,2.0477086e-13,2.0477086e-13,7.6745626e-06,2.0477086e-13,2.0477086e-13,2.0477086e-13,7.6745626e-06
9,5,1.7282200e+02,8.0976208e-01,9.7847880e+02,7.9233503e+02,8,1.5609306e-05,-7.1174128e-22,0.0000000e+00,-7.1174128e-22,1.5609306e-05,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.5609306e-05
9,6,2.1411400e+02,0.0000000e+00,3.5586889e+02,0.0000000e+00,8,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
10,1,1.5472900e+01,2.1135748e+02,2.1681100e+03,4.5824628e+05,6,2.1165378e-02,1.3288718e-13,2.9076527e-13,1.3288718e-13,2.1165378e-02,3.7183671e-14,2.9076527e-13,3.7183671e-14,2.1165378e-02
10,2,1.5472900e+01,2.5404436e+02,2.1681100e+03,5.5079612e+05,6,2.5440050e-02,1.2454842e-14,1.2895104e-13,1.2454842e-14,2.5440050e-02,5.4952295e-14,1.2895104e-13,5.4952295e-14,2.5440050e-02
10,3,3.4822400e+01,4.2640127e+00,4.8945500e+03,2.0870424e+04,6,2.1721005e-03,-7.5372870e-15,-4.8216077e-15,-7.5372870e-15,2.1721005e-03,-1.3855791e-15,-4.8216077e-15,-1.3855791e-15,2.1721005e-03
10,4,1.6853100e+02,2.4880232e+00,1.5422400e+02,3.8371288e+02,6,1.1947789e-06,-3.0959566e-17,-3.4861588e-23,-3.0959566e-17,1.1947789e-06,-2.3219653e-17,-3.4861588e-23,-2.3219653e-17,1.1947789e-06
10,5,1.6853100e+02,1.9414434e+00,1.5422400e+02,2.9941717e+02,6,9.3230469e-07,-3.0197713e-17,-3.0197891e-18,-3.0197713e-17,9.3230469e-07,-1.5098870e-17,-3.0197891e-18,-1.5098870e-17,9.3230469e-07
10,6,2.5363200e+02,0.0000000e+00,8.0958600e+02,0.0000000e+00,6,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
11,1,2.7099700e+01,9.8893883e+00,2.3213611e+03,2.2956841e+04,24,1.1341974e-03,5.2619005e-15,5.2619419e-15,5.2619005e-15,1.1341974e-03,5.2619235e-15,5.2619419e-15,5.2619235e-15,1.1341974e-03
11,2,2.9371200e+01,6.4294702e+00,2.7763356e+03,1.7850367e+04,24,1.0544990e-03,3.5833968e-20,1.1944656e-20,3.5833968e-20,1.0544990e-03,-1.1944656e-20,1.1944656e-20,-1.1944656e-20,1.0544990e-03
11,3,5.4471500e+01,1.9961362e+00,4.5798108e+03,9.1419262e+03,24,8.8728219e-04,-3.6934999e-21,7.3869997e-21,-3.6934999e-21,8.8728219e-04,3.6934999e-21,7.3869997e-21,3.6934999e-21,8.8728219e-04
11,4,1.6968500e+02,2.2706421e+00,2.6536927e+02,6.0255862e+02,24,3.2259508e-06,3.4357102e-17,3.4357305e-17,3.4357102e-17,3.2259508e-06,3.4357117e-17,3.4357305e-17,3.4357117e-17,3.2259508e-06
11,5,1.7006900e+02,2.2204596e+00,3.2629627e+02,7.2452770e+02,24,4.7683430e-06,1.1196407e-17,1.1196530e-17,1.1196407e-17,4.7683430e-06,1.1196621e-17,1.1196530e-17,1.1196621e-17,4.7683430e-06
11,6,2.4820500e+02,0.0000000e+00,1.3315786e+03,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
12,1,4.1239900e+01,2.5471976e+00,2.3472849e+03,5.9789986e+03,24,2.9814260e-04,4.7245867e-21,4.7245867e-21,4.7245867e-21,2.9814260e-04,-4.7245867e-21,4.7245867e-21,-4.7245867e-21,2.9814260e-04
12,2,4.6450700e+01,1.6668848e+00,2.8050229e+03,4.6756501e+03,24,2.7837364e-04,6.1781248e-21,6.1781248e-21,6.1781248e-21,2.7837364e-04,-6.1781248e-21,6.1781248e-21,-6.1781248e-21,2.7837364e-04
12,3,7.6328200e+01,1.8393927e+00,4.1671906e+03,7.6650998e+03,24,6.7322759e-04,3.3849058e-21,-6.7698115e-21,3.3849058e-21,6.7322759e-04,-1.0154717e-20,-6.7698115e-21,-1.0154717e-20,6.7322759e-04
12,4,1.7119600e+02,2.0041644e+00,1.9666317e+02,3.9414532e+02,24,1.5622954e-06,2.5245445e-18,2.5246548e-18,2.5245445e-18,1.5622954e-06,2.5245445e-18,2.5246548e-18,2.5245445e-18,1.5622954e-06
12,5,1.7157300e+02,1.8614415e+00,1.1452977e+02,2.1319046e+02,24,4.9199819e-07,4.5009820e-18,4.5009900e-18,4.5009820e-18,4.9199819e-07,4.5010060e-18,4.5009900e-18,4.5010060e-18,4.9199819e-07
12,6,2.3979000e+02,0.0000000e+00,1.5340605e+03,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
13,1,5.5260800e+01,1.3350940e+00,2.2948043e+03,3.0637794e+03,24,1.4897303e-04,-1.2349738e-21,5.5573822e-21,-1.2349738e-21,1.4897303e-04,-6.1748691e-22,5.5573822e-21,-6.1748691e-22,1.4897303e-04
13,2,6.3031200e+01,1.1661132e+00,2.6964629e+03,3.1443809e+03,24,1.7933703e-04,-1.0767689e-21,4.3070756e-21,-1.0767689e-21,1.7933703e-04,-1.0767689e-21,4.3070756e-21,-1.0767689e-21,1.7933703e-04
13,3,9.8400700e+01,2.1337094e+00,3.7968145e+03,8.1012987e+03,24,6.4353745e-04,1.1160176e-15,1.1160156e-15,1.1160176e-15,6.4353745e-04,1.1160273e-15,1.1160156e-15,1.1160273e-15,6.4353745e-04
13,4,1.7087900e+02,1.3577372e+00,3.7302309e+02,5.0646732e+02,24,3.8085544e-06,2.0528166e-17,2.0528315e-17,2.0528166e-17,3.8085544e-06,2.0528297e-17,2.0528315e-17,2.0528297e-17,3.8085544e-06
13,5,1.7152600e+02,1.6128591e+00,1.7031670e+02,2.7469684e+02,24,9.4276086e-07,2.1125191e-17,2.1125260e-17,2.1125191e-17,9.4276086e-07,2.1125282e-17,2.1125260e-17,2.1125282e-17,9.4276086e-07
13,6,2.3147200e+02,0.0000000e+00,1.3278797e+03,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
14,1,6.8604800e+01,1.2425967e+00,2.2272306e+03,2.7675494e+03,24,1.3019408e-04,9.1860721e-16,9.1860721e-16,9.1860721e-16,1.3019408e-04,9.1860320e-16,9.1860721e-16,9.1860320e-16,1.3019408e-04
14,2,7.8545000e+01,1.0065487e+00,2.5711247e+03,2.5879622e+03,24,1.4015115e-04,-2.3138318e-21,0.0000000e+00,-2.3138318e-21,1.4015115e-04,-1.8510654e-21,0.0000000e+00,-1.8510654e-21,1.4015115e-04
14,3,1.1969100e+02,3.6881054e+00,3.4568165e+03,1.2749104e+04,24,9.1392018e-04,1.6694255e-20,0.0000000e+00,1.6694255e-20,9.1392018e-04,-1.3355404e-20,0.0000000e+00,-1.3355404e-20,9.1392018e-04
14,4,1.6697700e+02,1.1791733e+00,9.1003379e+02,1.0730876e+03,24,1.9735644e-05,1.7871058e-17,1.7872098e-17,1.7871058e-17,1.9735644e-05,1.7871838e-17,1.7872098e-17,1.7871838e-17,1.9735644e-05
14,5,1.6952000e+02,1.2493148e+00,6.2726470e+02,7.8365110e+02,24,9.9180774e-06,1.1343082e-17,1.1343581e-17,1.1343082e-17,9.9180774e-06,1.1342927e-17,1.1343581e-17,1.1342927e-17,9.9180774e-06
14,6,2.2521600e+02,0.0000000e+00,9.6752985e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
15,1,8.1084900e+01,1.1817883e+00,2.1570757e+03,2.5492067e+03,24,1.1573090e-04,1.0858254e-21,6.2434959e-21,1.0858254e-21,1.1573090e-04,-5.4291268e-21,6.2434959e-21,-5.4291268e-21,1.1573090e-04
15,2,9.2552400e+01,1.3073953e+00,2.3621543e+03,3.0882695e+03,24,1.5295005e-04,6.8545275e-18,6.8545275e-18,6.8545275e-18,1.5295005e-04,6.8545275e-18,6.8545275e-18,6.8545275e-18,1.5295005e-04
15,3,1.3938000e+02,3.2146542e+00,3.0496778e+03,9.8036596e+03,24,6.1401022e-04,1.4410501e-20,0.0000000e+00,1.4410501e-20,6.1401022e-04,5.7642005e-21,0.0000000e+00,5.7642005e-21,6.1401022e-04
15,4,1.6023100e+02,1.3647989e+00,1.2547562e+03,1.7124899e+03,24,4.3607868e-05,2.0775967e-17,2.0775967e-17,2.0775967e-17,4.3607868e-05,2.0775060e-17,2.0775967e-17,2.0775060e-17,4.3607868e-05
15,5,1.6487600e+02,1.1227972e+00,1.0921202e+03,1.2262296e+03,24,2.7100368e-05,-9.9191783e-22,4.9595892e-22,-9.9191783e-22,2.7100368e-05,7.4393838e-22,4.9595892e-22,7.4393838e-22,2.7100368e-05
15,6,2.2105300e+02,0.0000000e+00,7.2635975e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
16,1,9.2563200e+01,1.4967784e+00,2.0493032e+03,3.0673527e+03,24,1.3179364e-04,0.0000000e+00,6.8500453e-22,0.0000000e+00,1.3179364e-04,6.8500453e-22,6.8500453e-22,6.8500453e-22,1.3179364e-04
16,2,1.0409300e+02,1.5625603e+00,1.8570598e+03,2.9017679e+03,24,1.1249484e-04,8.1549441e-18,8.1526301e-18,8.1549441e-18,1.1249484e-04,8.1547661e-18,8.1526301e-18,8.1547661e-18,1.1249484e-04
16,3,1.5139800e+02,1.5367312e+00,8.5587294e+02,1.3152466e+03,24,2.2964885e-05,2.3512937e-15,2.3512945e-15,2.3512937e-15,2.2964885e-05,2.3512933e-15,2.3512945e-15,2.3512933e-15,2.2964885e-05
16,4,1.5741600e+02,1.3113237e+00,2.0892118e+03,2.7396328e+03,24,1.1635620e-04,1.7994028e-14,1.7994028e-14,1.7994028e-14,1.1635620e-04,1.7994026e-14,1.7994028e-14,1.7994026e-14,1.1635620e-04
16,5,1.5814500e+02,1.2152487e+00,1.4092540e+03,1.7125941e+03,24,4.9042062e-05,2.5354494e-14,2.5354494e-14,2.5354494e-14,4.9042062e-05,2.5354495e-14,2.5354494e-14,2.5354495e-14,4.9042062e-05
16,6,2.1767100e+02,0.0000000e+00,6.4994083e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
17,1,1.0261300e+02,1.9317179e+00,1.7442912e+03,3.3694784e+03,24,1.2276635e-04,1.7615005e-21,1.7615005e-21,1.7615005e-21,1.2276635e-04,-1.4312192e-21,1.7615005e-21,-1.4312192e-21,1.2276635e-04
17,2,1.1059800e+02,1.9669987e+00,5.9975086e+02,1.1797092e+03,24,1.4731007e-05,3.0715101e-17,3.0715111e-17,3.0715101e-17,1.4731007e-05,3.0715055e-17,3.0715111e-17,3.0715055e-17,1.4731007e-05
17,3,1.4661800e+02,9.1190968e-01,5.5328176e+02,5.0454299e+02,24,5.7104212e-06,1.5269264e-22,1.0179510e-22,1.5269264e-22,5.7104212e-06,-1.2724387e-22,1.0179510e-22,-1.2724387e-22,5.7104212e-06
17,4,1.5063600e+02,1.2072181e+00,1.3945282e+03,1.6834997e+03,24,4.7915725e-05,1.2318708e-17,1.2318775e-17,1.2318708e-17,4.7915725e-05,1.2313867e-17,1.2318775e-17,1.2313867e-17,4.7915725e-05
17,5,1.6923800e+02,8.3715114e-01,1.4660649e+03,1.2273179e+03,24,3.6311386e-05,-7.3752685e-22,7.3752685e-22,-7.3752685e-22,3.6311386e-05,-7.3752685e-22,7.3752685e-22,-7.3752685e-22,3.6311386e-05
17,6,2.1441600e+02,0.0000000e+00,5.0147973e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
18,1,1.0863000e+02,1.8691063e+00,1.0295978e+03,1.9244277e+03,24,4.1286999e-05,1.1684150e-16,1.1684108e-16,1.1684150e-16,4.1286999e-05,1.1684065e-16,1.1684108e-16,1.1684065e-16,4.1286999e-05
18,2,1.0939300e+02,6.3424091e-09,7.5510413e+02,4.7891793e-06,24,7.5331081e-14,1.5854010e-25,1.5853933e-25,1.5854010e-25,7.5331081e-14,1.5854015e-25,1.5853933e-25,1.5854015e-25,7.5331081e-14
18,3,1.4501900e+02,1.3850686e-06,6.1758105e+02,8.5539214e-04,24,1.0816030e-11,1.2761093e-23,1.2761238e-23,1.2761093e-23,1.0816030e-11,1.2761248e-23,1.2761238e-23,1.2761248e-23,1.0816030e-11
18,4,1.4831200e+02,1.4813018e-08,1.4017159e+03,2.0763642e-05,24,5.9480510e-13,2.7245375e-26,2.7245569e-26,2.7245375e-26,5.9480510e-13,2.7245569e-26,2.7245569e-26,2.7245569e-26,5.9480510e-13
18,5,1.7284500e+02,7.6349116e-01,5.4723338e+02,4.1780785e+02,24,4.6032646e-06,9.6061571e-21,9.6078415e-21,9.6061571e-21,4.6032646e-06,9.6058755e-21,9.6078415e-21,9.6058755e-21,4.6032646e-06
18,6,2.1319300e+02,0.0000000e+00,1.8970672e+02,0.0000000e+00,24,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
19,1,1.0041100e+02,1.6423867e+00,1.7426855e+03,2.8621635e+03,24,1.0427538e-04,8.5825743e-18,8.5844480e-18,8.5825743e-18,1.0427538e-04,8.5836985e-18,8.5844480e-18,8.5836985e-18,1.0427538e-04
